indicator,geo,time,values,unit,nace_r2,indic_sb,s_adj,geo_level,region
HighGrowth_enterprises_share,ES,2015,100,NA,C108,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,22,NA,C109,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,87,NA,C11,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,87,NA,C110,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C12,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C120,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,94,NA,C13,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,14,NA,C131,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9,NA,C132,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,C133,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,55,NA,C139,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,85,NA,C14,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,72,NA,C141,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C142,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,13,NA,C143,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,166,NA,C15,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,27,NA,C151,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,139,NA,C152,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,117,NA,C16,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,21,NA,C161,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,96,NA,C162,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,60,NA,C17,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C171,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C172,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,128,NA,C18,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,128,NA,C181,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C182,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C19,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C191,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C192,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,141,NA,C20,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,47,NA,C201,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C202,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,C203,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,39,NA,C204,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,33,NA,C205,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C206,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,29,NA,C21,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6,NA,C211,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,23,NA,C212,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,237,NA,C22,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,27,NA,C221,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,210,NA,C222,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,148,NA,C23,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26,NA,C231,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C232,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,20,NA,C233,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8,NA,C234,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C235,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,61,NA,C236,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,21,NA,C237,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C239,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,56,NA,C24,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6,NA,C241,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8,NA,C242,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,12,NA,C243,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11,NA,C244,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,19,NA,C245,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,610,NA,C25,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,220,NA,C251,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,36,NA,C252,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C253,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C254,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,57,NA,C255,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,198,NA,C256,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C257,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,63,NA,C259,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,72,NA,C26,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26,NA,C261,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C262,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C263,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C264,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,31,NA,C265,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C266,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C267,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C268,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,64,NA,C27,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,25,NA,C271,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C272,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,12,NA,C273,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,C274,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C275,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C279,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,275,NA,C28,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,23,NA,C281,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,95,NA,C282,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,34,NA,C283,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,21,NA,C284,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,102,NA,C289,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,111,NA,C29,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C291,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C292,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,68,NA,C293,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,46,NA,C30,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,14,NA,C301,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C302,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,19,NA,C303,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,C304,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C309,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,166,NA,C31,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,166,NA,C310,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,76,NA,C32,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7,NA,C321,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C322,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C323,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,C324,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,36,NA,C325,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,17,NA,C329,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,204,NA,C33,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,178,NA,C331,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26,NA,C332,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,15,NA,D,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,15,NA,D35,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9,NA,D351,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,D352,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,D353,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,101,NA,E,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E36,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E360,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,14,NA,E37,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,14,NA,E370,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,73,NA,E38,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,36,NA,E381,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10,NA,E382,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,27,NA,E383,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E39,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,E390,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1723,NA,F,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,618,NA,F41,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,24,NA,F411,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,594,NA,F412,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,148,NA,F42,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,97,NA,F421,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,25,NA,F422,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26,NA,F429,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,957,NA,F43,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,99,NA,F431,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,551,NA,F432,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,145,NA,F433,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,162,NA,F439,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,2755,NA,G,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,336,NA,G45,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,157,NA,G451,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,89,NA,G452,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,77,NA,G453,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,13,NA,G454,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1589,NA,G46,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,28,NA,G461,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,49,NA,G462,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,504,NA,G463,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,357,NA,G464,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,106,NA,G465,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,207,NA,G466,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,322,NA,G467,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,G469,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,830,NA,G47,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,96,NA,G471,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,149,NA,G472,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,31,NA,G473,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,109,NA,G474,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,91,NA,G475,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,51,NA,G476,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,250,NA,G477,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10,NA,G478,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,43,NA,G479,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1232,NA,H,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,829,NA,H49,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H491,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H492,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H493,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,680,NA,H494,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H495,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9,NA,H50,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H501,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H502,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H503,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H504,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,H51,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H511,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,H512,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,312,NA,H52,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,53,NA,H521,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,259,NA,H522,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,66,NA,H53,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,H531,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,66,NA,H532,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,985,NA,I,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,327,NA,I55,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,267,NA,I551,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,46,NA,I552,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,I553,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,I559,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,658,NA,I56,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,406,NA,I561,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,109,NA,I562,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,143,NA,I563,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,668,NA,J,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,60,NA,J58,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,47,NA,J581,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,13,NA,J582,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,54,NA,J59,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J591,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J592,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,J60,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,6,NA,J601,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10,NA,J602,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,63,NA,J61,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,16,NA,J611,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J612,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,J613,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,33,NA,J619,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,423,NA,J62,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,423,NA,J620,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,52,NA,J63,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,45,NA,J631,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7,NA,J639,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,130,NA,K,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,24,NA,K64,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,15,NA,K641,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K642,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K643,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,9,NA,K649,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,22,NA,K65,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,K651,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,K652,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,K653,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,84,NA,K66,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,24,NA,K661,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,42,NA,K662,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,18,NA,K663,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,82,NA,L,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,82,NA,L68,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,L681,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,L682,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,35,NA,L683,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,995,NA,M,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,202,NA,M69,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,74,NA,M691,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,128,NA,M692,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,134,NA,M70,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,39,NA,M701,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,95,NA,M702,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,334,NA,M71,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,269,NA,M711,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,65,NA,M712,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,49,NA,M72,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,49,NA,M721,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,0,NA,M722,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,165,NA,M73,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,139,NA,M731,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,26,NA,M732,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,100,NA,M74,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,17,NA,M741,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,7,NA,M742,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,10,NA,M743,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,66,NA,M749,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11,NA,M75,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,11,NA,M750,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,1276,NA,N,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,96,NA,N77,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,20,NA,N771,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,N772,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,58,NA,N773,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,N774,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,136,NA,N78,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,27,NA,N781,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,90,NA,N782,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,19,NA,N783,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,69,NA,N79,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,61,NA,N791,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,8,NA,N799,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,112,NA,N80,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,96,NA,N801,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,N802,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,NA,NA,N803,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,615,NA,N81,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,84,NA,N811,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,484,NA,N812,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,47,NA,N813,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,248,NA,N82,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,23,NA,N821,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,51,NA,N822,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,32,NA,N823,V11960,NA,NA,Barcelona (ES511)
HighGrowth_enterprises_share,ES,2015,142,NA,N829,V11960,NA,NA,Barcelona (ES511)
